learner_id,event_date,grade,subject,activity_type,learning_style,connectivity,session_minutes,attempts,hints_used,accuracy,mastery_before,mastery_after,inactivity_days,completed,needs_remediation,origin
ELV-1354152e53,2026-01-21,3e,SVT,exercise,auditif,bonne,28,2,1,0.7414,0.6698,0.751,4,0,0,synthetic
ELV-1354152e53,2026-02-06,3e,Mathématiques,exercise,auditif,bonne,21,3,2,0.4535,0.4652,0.5049,1,0,1,synthetic
ELV-1354152e53,2026-01-23,3e,Physique-Chimie,laboratory,auditif,bonne,38,3,2,0.7539,0.5773,0.7029,9,1,0,synthetic
ELV-1354152e53,2026-02-14,3e,SVT,course,auditif,bonne,33,3,2,0.6471,0.5548,0.6652,9,1,0,synthetic
ELV-1354152e53,2026-03-03,3e,Mathématiques,exercise,auditif,bonne,49,4,2,0.4991,0.453,0.495,13,1,1,synthetic
ELV-822a014884,2026-01-09,Terminale C,Mathématiques,exercise,auditif,faible,24,3,2,0.4461,0.5524,0.6294,3,0,1,synthetic
ELV-822a014884,2026-01-13,Terminale C,Physique-Chimie,laboratory,auditif,faible,21,1,2,0.5947,0.5898,0.6906,3,1,0,synthetic
ELV-822a014884,2026-01-19,Terminale C,SVT,laboratory,auditif,faible,28,3,2,0.5676,0.5371,0.5965,11,1,1,synthetic
ELV-822a014884,2026-01-24,Terminale C,Mathématiques,course,auditif,faible,41,3,3,0.2774,0.2949,0.353,0,1,1,synthetic
ELV-822a014884,2026-01-19,Terminale C,Physique-Chimie,course,auditif,faible,30,2,2,0.5549,0.5658,0.6496,40,1,1,synthetic
ELV-822a014884,2026-02-13,Terminale C,SVT,exercise,auditif,faible,26,1,1,0.8249,0.7279,0.8321,5,1,0,synthetic
ELV-822a014884,2026-02-05,Terminale C,Mathématiques,exercise,auditif,faible,32,1,1,0.6768,0.6515,0.763,1,1,0,synthetic
ELV-822a014884,2026-01-26,Terminale C,Physique-Chimie,course,auditif,faible,28,2,2,0.596,0.5767,0.6572,12,0,0,synthetic
ELV-b929ec028b,2026-01-06,3e,Physique-Chimie,course,pratique,faible,32,1,0,1.0,0.9741,1.0,1,1,0,synthetic
ELV-b929ec028b,2026-01-15,3e,SVT,laboratory,pratique,faible,40,1,0,0.9694,0.9464,1.0,19,1,1,synthetic
ELV-b929ec028b,2026-01-21,3e,Mathématiques,course,pratique,faible,24,1,0,0.9481,0.8496,0.9733,6,0,0,synthetic
ELV-b929ec028b,2026-01-21,3e,Physique-Chimie,laboratory,pratique,faible,22,1,2,0.7114,0.7113,0.8019,16,0,1,synthetic
ELV-b929ec028b,2026-01-17,3e,SVT,course,pratique,faible,32,1,0,0.9508,0.9152,1.0,1,1,0,synthetic
ELV-b929ec028b,2026-02-01,3e,Mathématiques,exam,pratique,faible,33,3,0,0.7129,0.7682,0.8598,19,1,1,synthetic
ELV-b929ec028b,2026-02-18,3e,Physique-Chimie,laboratory,pratique,faible,12,3,1,0.7757,0.7114,0.8602,21,1,1,synthetic
ELV-b929ec028b,2026-02-20,3e,SVT,course,pratique,faible,48,2,1,0.7698,0.8455,0.9333,3,1,0,synthetic
ELV-c72b72c40d,2026-01-05,Terminale C,SVT,laboratory,pratique,faible,30,2,1,0.6612,0.5745,0.6639,0,1,0,synthetic
ELV-c72b72c40d,2026-01-15,Terminale C,Mathématiques,exam,pratique,faible,39,3,2,0.6314,0.4682,0.5431,3,1,1,synthetic
ELV-c72b72c40d,2026-01-19,Terminale C,Physique-Chimie,laboratory,pratique,faible,28,3,2,0.5655,0.6066,0.7196,14,1,1,synthetic
ELV-c72b72c40d,2026-01-17,Terminale C,SVT,exercise,pratique,faible,29,2,1,0.6351,0.5227,0.5359,6,1,1,synthetic
ELV-c72b72c40d,2026-01-25,Terminale C,Mathématiques,exercise,pratique,faible,27,2,3,0.5589,0.4843,0.6046,2,1,0,synthetic
ELV-c72b72c40d,2026-02-09,Terminale C,Physique-Chimie,exercise,pratique,faible,33,3,1,0.4474,0.4321,0.4854,26,1,1,synthetic
ELV-c72b72c40d,2026-02-12,Terminale C,SVT,exercise,pratique,faible,32,1,2,0.771,0.7401,0.8356,15,1,1,synthetic
ELV-c72b72c40d,2026-02-19,Terminale C,Mathématiques,exercise,pratique,faible,34,2,2,0.6821,0.6088,0.662,5,0,0,synthetic
ELV-741482627b,2026-01-08,Terminale D,Mathématiques,exercise,auditif,bonne,39,3,2,0.8796,0.7207,0.8567,12,1,0,synthetic
ELV-741482627b,2026-01-10,Terminale D,Physique-Chimie,exercise,auditif,bonne,18,3,0,1.0,0.8708,1.0,27,1,1,synthetic
ELV-741482627b,2026-01-17,Terminale D,SVT,laboratory,auditif,bonne,27,1,0,1.0,0.8705,1.0,10,1,0,synthetic
ELV-741482627b,2026-01-20,Terminale D,Mathématiques,exam,auditif,bonne,30,1,0,0.8608,0.7836,0.9151,0,1,0,synthetic
ELV-741482627b,2026-02-07,Terminale D,Physique-Chimie,exam,auditif,bonne,36,1,1,0.6795,0.6631,0.7432,4,1,0,synthetic
ELV-741482627b,2026-02-18,Terminale D,SVT,course,auditif,bonne,23,3,0,1.0,0.9096,1.0,5,1,0,synthetic
ELV-741482627b,2026-02-24,Terminale D,Mathématiques,exam,auditif,bonne,38,1,0,0.9247,0.7755,0.8528,6,1,0,synthetic
ELV-741482627b,2026-02-13,Terminale D,Physique-Chimie,exercise,auditif,bonne,31,2,2,0.8007,0.7526,0.8114,11,1,0,synthetic
ELV-d376562e27,2026-01-08,3e,Physique-Chimie,exercise,visuel,moyenne,25,1,3,0.5329,0.4787,0.5699,54,1,1,synthetic
ELV-d376562e27,2026-01-08,3e,SVT,exam,visuel,moyenne,23,3,2,0.5826,0.4674,0.5222,11,1,1,synthetic
ELV-d376562e27,2026-01-22,3e,Mathématiques,course,visuel,moyenne,37,3,2,0.4997,0.4267,0.5022,3,0,1,synthetic
ELV-d376562e27,2026-01-30,3e,Physique-Chimie,course,visuel,moyenne,32,1,2,0.6341,0.5374,0.6147,2,1,0,synthetic
ELV-d376562e27,2026-02-05,3e,SVT,exercise,visuel,moyenne,25,2,2,0.4444,0.3592,0.4202,2,1,1,synthetic
ELV-d376562e27,2026-02-14,3e,Mathématiques,course,visuel,moyenne,42,3,3,0.5408,0.4407,0.5101,12,0,1,synthetic
ELV-d376562e27,2026-01-31,3e,Physique-Chimie,course,visuel,moyenne,21,3,1,0.6649,0.5885,0.6642,26,1,1,synthetic
ELV-d376562e27,2026-02-26,3e,SVT,exam,visuel,moyenne,13,3,2,0.362,0.3846,0.4251,30,0,1,synthetic
ELV-5523c8c397,2026-01-08,3e,SVT,course,visuel,bonne,27,2,2,0.6658,0.5946,0.7402,19,0,1,synthetic
ELV-5523c8c397,2026-01-15,3e,Mathématiques,laboratory,visuel,bonne,25,2,2,0.6262,0.4616,0.5527,1,0,1,synthetic
ELV-5523c8c397,2026-01-21,3e,Physique-Chimie,exercise,visuel,bonne,22,1,1,0.7053,0.5217,0.6297,8,1,0,synthetic
ELV-5523c8c397,2026-01-15,3e,SVT,course,visuel,bonne,30,1,2,0.7315,0.6192,0.7066,2,1,0,synthetic
ELV-5523c8c397,2026-02-07,3e,Mathématiques,exercise,visuel,bonne,21,3,2,0.5554,0.4732,0.515,35,1,1,synthetic
ELV-5523c8c397,2026-02-03,3e,Physique-Chimie,exercise,visuel,bonne,33,3,3,0.4749,0.4178,0.422,4,1,1,synthetic
ELV-5523c8c397,2026-02-25,3e,SVT,exercise,visuel,bonne,28,1,1,0.5822,0.5072,0.6062,1,1,0,synthetic
ELV-5523c8c397,2026-03-05,3e,Mathématiques,exercise,visuel,bonne,23,2,2,0.7233,0.5209,0.6399,23,1,1,synthetic
ELV-2480f51f44,2026-01-07,Terminale D,Mathématiques,exercise,auditif,faible,38,2,0,0.8514,0.7632,0.8896,5,0,0,synthetic
ELV-2480f51f44,2026-01-09,Terminale D,Physique-Chimie,exercise,auditif,faible,29,1,1,0.821,0.7606,0.8844,3,1,0,synthetic
ELV-2480f51f44,2026-01-12,Terminale D,SVT,course,auditif,faible,28,2,1,0.8505,0.8206,0.9261,30,1,1,synthetic
ELV-2480f51f44,2026-01-21,Terminale D,Mathématiques,course,auditif,faible,21,2,2,0.4643,0.579,0.6064,9,1,1,synthetic
ELV-2480f51f44,2026-01-22,Terminale D,Physique-Chimie,exercise,auditif,faible,46,2,1,0.7621,0.705,0.8101,0,1,0,synthetic
ELV-2480f51f44,2026-02-05,Terminale D,SVT,exercise,auditif,faible,45,1,1,0.7123,0.6875,0.8315,0,1,0,synthetic
ELV-2480f51f44,2026-02-01,Terminale D,Mathématiques,exercise,auditif,faible,30,2,2,0.741,0.7229,0.8085,14,1,1,synthetic
ELV-2480f51f44,2026-02-26,Terminale D,Physique-Chimie,exercise,auditif,faible,36,2,2,0.7693,0.77,0.8533,1,0,0,synthetic
ELV-60b54cfba3,2026-01-07,Terminale C,Physique-Chimie,exercise,visuel,bonne,14,2,1,0.5954,0.4968,0.5791,2,0,1,synthetic
ELV-60b54cfba3,2026-01-10,Terminale C,SVT,exercise,visuel,bonne,37,2,2,0.3,0.3446,0.3811,20,0,1,synthetic
ELV-60b54cfba3,2026-01-18,Terminale C,Mathématiques,exam,visuel,bonne,26,3,1,0.3626,0.2842,0.3925,1,1,1,synthetic
ELV-60b54cfba3,2026-01-28,Terminale C,Physique-Chimie,course,visuel,bonne,38,3,3,0.2781,0.2041,0.2662,15,0,1,synthetic
ELV-60b54cfba3,2026-01-26,Terminale C,SVT,exam,visuel,bonne,24,3,2,0.5409,0.3771,0.4525,12,0,1,synthetic
ELV-60b54cfba3,2026-01-31,Terminale C,Mathématiques,course,visuel,bonne,18,3,3,0.3017,0.2242,0.2315,15,0,1,synthetic
ELV-60b54cfba3,2026-02-19,Terminale C,Physique-Chimie,exercise,visuel,bonne,28,2,2,0.4322,0.3209,0.412,16,1,1,synthetic
ELV-60b54cfba3,2026-02-23,Terminale C,SVT,course,visuel,bonne,42,2,2,0.5278,0.4157,0.4797,12,1,1,synthetic
ELV-a328475845,2026-01-07,3e,SVT,laboratory,pratique,faible,32,1,0,0.9493,0.9091,1.0,31,1,1,synthetic
ELV-a328475845,2026-01-13,3e,Mathématiques,course,pratique,faible,40,3,1,0.7961,0.6718,0.7755,1,1,0,synthetic
ELV-a328475845,2026-01-11,3e,Physique-Chimie,laboratory,pratique,faible,15,3,2,0.6373,0.5538,0.6715,1,0,0,synthetic
ELV-a328475845,2026-01-26,3e,SVT,laboratory,pratique,faible,30,2,1,0.7905,0.7643,0.8991,1,1,0,synthetic
ELV-a328475845,2026-02-05,3e,Mathématiques,laboratory,pratique,faible,34,3,3,0.5544,0.5908,0.6958,28,0,1,synthetic
ELV-a328475845,2026-01-31,3e,Physique-Chimie,exam,pratique,faible,32,2,1,0.6491,0.6491,0.7127,2,1,0,synthetic
ELV-a328475845,2026-01-25,3e,SVT,course,pratique,faible,31,1,1,0.7863,0.7321,0.8379,3,0,0,synthetic
ELV-a328475845,2026-02-05,3e,Mathématiques,course,pratique,faible,37,2,1,0.7241,0.7301,0.8059,0,1,0,synthetic
ELV-b7fc71c042,2026-01-09,3e,Mathématiques,laboratory,auditif,faible,39,2,2,0.4428,0.4337,0.4899,22,1,1,synthetic
ELV-b7fc71c042,2026-01-17,3e,Physique-Chimie,exam,auditif,faible,24,3,1,0.5414,0.5858,0.6713,6,1,1,synthetic
ELV-b7fc71c042,2026-01-20,3e,SVT,exercise,auditif,faible,15,1,2,0.6037,0.65,0.7163,40,1,1,synthetic
ELV-b7fc71c042,2026-01-20,3e,Mathématiques,course,auditif,faible,33,4,0,0.6237,0.5716,0.6356,1,1,0,synthetic
ELV-b7fc71c042,2026-01-29,3e,Physique-Chimie,exam,auditif,faible,36,3,2,0.5433,0.5374,0.6189,6,1,1,synthetic
ELV-b7fc71c042,2026-02-05,3e,SVT,exam,auditif,faible,33,3,1,0.7351,0.5768,0.6623,6,1,0,synthetic
ELV-b7fc71c042,2026-01-27,3e,Mathématiques,exercise,auditif,faible,25,2,2,0.6019,0.5182,0.6037,1,1,0,synthetic
ELV-b7fc71c042,2026-01-28,3e,Physique-Chimie,exercise,auditif,faible,20,2,3,0.3897,0.4405,0.4872,13,1,1,synthetic
ELV-80f71e84cf,2026-01-09,Terminale D,Physique-Chimie,exercise,visuel,bonne,21,2,1,0.8394,0.7278,0.8309,10,1,0,synthetic
ELV-80f71e84cf,2026-01-13,Terminale D,SVT,exam,visuel,bonne,16,1,0,0.6821,0.6338,0.7613,1,1,0,synthetic
ELV-80f71e84cf,2026-01-15,Terminale D,Mathématiques,exercise,visuel,bonne,41,3,2,0.6132,0.5862,0.7241,4,0,0,synthetic
ELV-80f71e84cf,2026-01-18,Terminale D,Physique-Chimie,exam,visuel,bonne,41,1,1,0.7112,0.4963,0.6127,2,1,0,synthetic
ELV-80f71e84cf,2026-01-25,Terminale D,SVT,course,visuel,bonne,26,2,1,0.652,0.5217,0.6469,0,1,0,synthetic
ELV-80f71e84cf,2026-02-14,Terminale D,Mathématiques,exam,visuel,bonne,29,2,2,0.6924,0.5992,0.6814,6,1,0,synthetic
ELV-80f71e84cf,2026-02-08,Terminale D,Physique-Chimie,exercise,visuel,bonne,38,3,1,0.667,0.6054,0.72,4,1,0,synthetic
ELV-80f71e84cf,2026-02-24,Terminale D,SVT,exercise,visuel,bonne,13,1,0,0.8776,0.7117,0.8388,4,1,0,synthetic
ELV-87b70e4ecd,2026-01-08,Terminale C,SVT,laboratory,visuel,bonne,35,3,3,0.3667,0.3023,0.3623,7,0,1,synthetic
ELV-87b70e4ecd,2026-01-15,Terminale C,Mathématiques,laboratory,visuel,bonne,26,4,4,0.2653,0.2035,0.2118,21,1,1,synthetic
ELV-87b70e4ecd,2026-01-15,Terminale C,Physique-Chimie,course,visuel,bonne,44,2,2,0.3824,0.3226,0.3485,1,0,1,synthetic
ELV-87b70e4ecd,2026-01-26,Terminale C,SVT,laboratory,visuel,bonne,27,4,3,0.266,0.1627,0.1623,16,1,1,synthetic
ELV-87b70e4ecd,2026-01-23,Terminale C,Mathématiques,course,visuel,bonne,38,4,3,0.1805,0.2119,0.2526,26,0,1,synthetic
ELV-87b70e4ecd,2026-01-21,Terminale C,Physique-Chimie,course,visuel,bonne,31,4,1,0.4171,0.2763,0.3652,1,1,1,synthetic
ELV-87b70e4ecd,2026-02-24,Terminale C,SVT,exercise,visuel,bonne,37,3,2,0.524,0.3317,0.4023,0,1,1,synthetic
ELV-87b70e4ecd,2026-01-28,Terminale C,Mathématiques,laboratory,visuel,bonne,27,3,1,0.4337,0.3346,0.4639,7,0,1,synthetic
ELV-2bcd84d980,2026-01-05,Terminale D,Mathématiques,course,visuel,bonne,38,3,1,0.5679,0.3719,0.4732,0,0,1,synthetic
ELV-2bcd84d980,2026-01-13,Terminale D,Physique-Chimie,exercise,visuel,bonne,35,3,2,0.5777,0.4733,0.545,7,1,1,synthetic
ELV-2bcd84d980,2026-01-14,Terminale D,SVT,exercise,visuel,bonne,31,2,1,0.7989,0.633,0.7289,5,1,0,synthetic
ELV-2bcd84d980,2026-01-19,Terminale D,Mathématiques,exam,visuel,bonne,20,3,2,0.5201,0.4218,0.4945,4,1,1,synthetic
ELV-2bcd84d980,2026-01-19,Terminale D,Physique-Chimie,course,visuel,bonne,31,2,1,0.8057,0.631,0.7215,10,1,0,synthetic
ELV-2bcd84d980,2026-02-17,Terminale D,SVT,course,visuel,bonne,44,1,3,0.6016,0.5036,0.5517,4,1,1,synthetic
ELV-2bcd84d980,2026-02-18,Terminale D,Mathématiques,course,visuel,bonne,34,1,3,0.4023,0.3122,0.3485,0,0,1,synthetic
ELV-2bcd84d980,2026-02-24,Terminale D,Physique-Chimie,exam,visuel,bonne,44,3,2,0.5372,0.3545,0.3988,0,1,1,synthetic
ELV-6b46b01ebe,2026-01-07,Terminale D,Physique-Chimie,course,auditif,bonne,15,1,1,0.7819,0.7069,0.8018,18,1,1,synthetic
ELV-6b46b01ebe,2026-01-10,Terminale D,SVT,course,auditif,bonne,35,2,1,0.7486,0.65,0.744,1,0,0,synthetic
ELV-6b46b01ebe,2026-01-23,Terminale D,Mathématiques,exercise,auditif,bonne,29,1,1,0.7629,0.5071,0.6396,5,1,0,synthetic
ELV-6b46b01ebe,2026-02-02,Terminale D,Physique-Chimie,exercise,auditif,bonne,30,2,2,0.6822,0.5484,0.621,4,1,0,synthetic
ELV-6b46b01ebe,2026-01-25,Terminale D,SVT,exam,auditif,bonne,38,4,0,0.7311,0.5895,0.7372,8,1,0,synthetic
ELV-6b46b01ebe,2026-01-31,Terminale D,Mathématiques,course,auditif,bonne,31,1,2,0.7792,0.6195,0.7183,8,1,0,synthetic
ELV-6b46b01ebe,2026-02-23,Terminale D,Physique-Chimie,exercise,auditif,bonne,26,1,1,0.9383,0.7077,0.7813,14,1,1,synthetic
ELV-6b46b01ebe,2026-01-29,Terminale D,SVT,exercise,auditif,bonne,29,3,1,0.6921,0.6159,0.6722,18,1,1,synthetic
ELV-3c63e03b65,2026-01-06,3e,SVT,exercise,visuel,moyenne,19,2,0,1.0,0.8297,0.9769,5,1,0,synthetic
ELV-3c63e03b65,2026-01-11,3e,Mathématiques,exercise,visuel,moyenne,31,1,0,0.7175,0.6758,0.7568,2,1,0,synthetic
ELV-3c63e03b65,2026-01-18,3e,Physique-Chimie,course,visuel,moyenne,22,1,0,0.859,0.7415,0.8482,7,1,0,synthetic
ELV-3c63e03b65,2026-01-30,3e,SVT,course,visuel,moyenne,9,2,2,0.691,0.6672,0.7301,2,1,0,synthetic
ELV-3c63e03b65,2026-02-06,3e,Mathématiques,course,visuel,moyenne,32,1,0,0.9391,0.8038,0.9739,10,1,0,synthetic
ELV-3c63e03b65,2026-02-07,3e,Physique-Chimie,exercise,visuel,moyenne,38,4,2,0.7577,0.6002,0.6783,9,1,0,synthetic
ELV-3c63e03b65,2026-02-14,3e,SVT,exercise,visuel,moyenne,23,1,1,0.9184,0.7958,0.9415,0,1,0,synthetic
ELV-3c63e03b65,2026-03-03,3e,Mathématiques,exercise,visuel,moyenne,32,2,1,0.7032,0.6273,0.7371,2,1,0,synthetic
ELV-6ec8113387,2026-01-07,3e,Mathématiques,laboratory,pratique,moyenne,21,2,1,0.7973,0.6208,0.7598,2,1,0,synthetic
ELV-6ec8113387,2026-01-14,3e,Physique-Chimie,exercise,pratique,moyenne,25,1,1,0.8326,0.598,0.724,1,1,0,synthetic
ELV-6ec8113387,2026-01-16,3e,SVT,exercise,pratique,moyenne,32,1,0,0.9874,0.7701,0.8968,0,1,0,synthetic
ELV-6ec8113387,2026-01-16,3e,Mathématiques,exercise,pratique,moyenne,25,3,1,0.7841,0.5427,0.687,1,1,0,synthetic
ELV-6ec8113387,2026-02-01,3e,Physique-Chimie,exam,pratique,moyenne,34,1,0,0.8569,0.7224,0.8515,10,1,0,synthetic
ELV-6ec8113387,2026-02-04,3e,SVT,exercise,pratique,moyenne,38,2,1,0.8541,0.7433,0.8738,0,0,0,synthetic
ELV-6ec8113387,2026-02-11,3e,Mathématiques,exercise,pratique,moyenne,25,3,1,0.7661,0.6263,0.788,7,1,0,synthetic
ELV-6ec8113387,2026-01-30,3e,Physique-Chimie,course,pratique,moyenne,25,2,0,0.7822,0.6731,0.7981,0,1,0,synthetic
ELV-4b7d503925,2026-01-08,Terminale C,Physique-Chimie,course,visuel,bonne,30,2,1,0.3938,0.3402,0.3963,7,1,1,synthetic
ELV-4b7d503925,2026-01-11,Terminale C,SVT,exercise,visuel,bonne,30,1,1,0.7101,0.5369,0.6532,1,1,0,synthetic
ELV-4b7d503925,2026-01-17,Terminale C,Mathématiques,course,visuel,bonne,26,2,1,0.6291,0.4947,0.5525,3,1,1,synthetic
ELV-4b7d503925,2026-01-20,Terminale C,Physique-Chimie,exam,visuel,bonne,34,1,1,0.7473,0.5763,0.6892,4,1,0,synthetic
ELV-4b7d503925,2026-01-21,Terminale C,SVT,exam,visuel,bonne,43,3,1,0.6448,0.4925,0.5712,0,1,1,synthetic
ELV-4b7d503925,2026-02-08,Terminale C,Mathématiques,course,visuel,bonne,33,2,2,0.5276,0.4098,0.4805,17,1,1,synthetic
ELV-4b7d503925,2026-02-14,Terminale C,Physique-Chimie,exercise,visuel,bonne,30,2,2,0.4757,0.3972,0.4666,4,0,1,synthetic
ELV-4b7d503925,2026-02-25,Terminale C,SVT,exam,visuel,bonne,36,1,1,0.885,0.6794,0.8,8,1,0,synthetic
ELV-2534b52ccb,2026-01-05,Terminale C,SVT,course,pratique,bonne,26,3,3,0.4099,0.4712,0.4683,0,1,1,synthetic
ELV-2534b52ccb,2026-01-15,Terminale C,Mathématiques,exercise,pratique,bonne,26,2,1,0.5516,0.4142,0.4849,1,1,1,synthetic
ELV-2534b52ccb,2026-01-20,Terminale C,Physique-Chimie,laboratory,pratique,bonne,31,2,1,0.6235,0.4961,0.6379,2,1,0,synthetic
ELV-2534b52ccb,2026-01-23,Terminale C,SVT,exam,pratique,bonne,24,3,0,0.6982,0.5772,0.6626,4,1,0,synthetic
ELV-2534b52ccb,2026-01-21,Terminale C,Mathématiques,exercise,pratique,bonne,26,2,3,0.4758,0.3823,0.4146,7,0,1,synthetic
ELV-2534b52ccb,2026-01-25,Terminale C,Physique-Chimie,exercise,pratique,bonne,40,2,2,0.5087,0.4164,0.4703,5,1,1,synthetic
ELV-2534b52ccb,2026-02-07,Terminale C,SVT,laboratory,pratique,bonne,23,3,1,0.5602,0.3167,0.4454,29,0,1,synthetic
ELV-2534b52ccb,2026-02-16,Terminale C,Mathématiques,exercise,pratique,bonne,37,4,3,0.5624,0.4414,0.5093,14,1,1,synthetic
ELV-225f5e3759,2026-01-07,3e,Mathématiques,exercise,auditif,faible,37,2,0,0.6854,0.5941,0.6372,7,1,0,synthetic
ELV-225f5e3759,2026-01-12,3e,Physique-Chimie,exam,auditif,faible,14,1,2,0.6297,0.6758,0.7536,14,0,1,synthetic
ELV-225f5e3759,2026-01-14,3e,SVT,course,auditif,faible,15,3,3,0.462,0.5848,0.6302,19,1,1,synthetic
ELV-225f5e3759,2026-01-15,3e,Mathématiques,course,auditif,faible,26,2,1,0.5616,0.6485,0.7305,12,1,0,synthetic
ELV-225f5e3759,2026-01-21,3e,Physique-Chimie,exercise,auditif,faible,38,2,1,0.7138,0.6873,0.8219,16,1,1,synthetic
ELV-225f5e3759,2026-02-12,3e,SVT,exam,auditif,faible,30,3,1,0.7138,0.574,0.6869,1,1,0,synthetic
ELV-225f5e3759,2026-02-26,3e,Mathématiques,exercise,auditif,faible,33,2,2,0.6863,0.5205,0.584,2,1,1,synthetic
ELV-225f5e3759,2026-02-26,3e,Physique-Chimie,exam,auditif,faible,30,2,1,0.7981,0.6789,0.7796,8,0,0,synthetic
ELV-d907255578,2026-01-07,Terminale D,Physique-Chimie,course,visuel,bonne,33,1,0,0.8373,0.7694,0.8887,8,1,0,synthetic
ELV-d907255578,2026-01-10,Terminale D,SVT,course,visuel,bonne,37,1,1,0.9471,0.7357,0.8853,3,1,0,synthetic
ELV-d907255578,2026-01-23,Terminale D,Mathématiques,exercise,visuel,bonne,33,2,0,1.0,0.8291,0.9985,1,1,0,synthetic
ELV-d907255578,2026-01-30,Terminale D,Physique-Chimie,course,visuel,bonne,32,2,2,0.7982,0.7256,0.8099,7,0,0,synthetic
ELV-d907255578,2026-01-24,Terminale D,SVT,laboratory,visuel,bonne,32,1,0,1.0,0.776,0.9305,2,1,0,synthetic
ELV-d907255578,2026-02-13,Terminale D,Mathématiques,exercise,visuel,bonne,10,1,1,0.7763,0.7316,0.8209,5,1,0,synthetic
ELV-d907255578,2026-02-06,Terminale D,Physique-Chimie,course,visuel,bonne,30,3,1,0.8593,0.7815,0.8836,7,1,0,synthetic
ELV-d907255578,2026-02-05,Terminale D,SVT,exercise,visuel,bonne,25,2,2,0.8611,0.6874,0.7806,4,1,0,synthetic
ELV-51c590bfac,2026-01-05,Terminale D,SVT,exercise,auditif,moyenne,27,2,1,0.515,0.5218,0.605,1,1,1,synthetic
ELV-51c590bfac,2026-01-15,Terminale D,Mathématiques,exam,auditif,moyenne,22,2,1,0.7139,0.624,0.7428,7,0,0,synthetic
ELV-51c590bfac,2026-01-18,Terminale D,Physique-Chimie,exercise,auditif,moyenne,28,1,2,0.604,0.5561,0.5939,6,0,1,synthetic
ELV-51c590bfac,2026-01-28,Terminale D,SVT,course,auditif,moyenne,43,4,3,0.7027,0.4508,0.5241,21,1,1,synthetic
ELV-51c590bfac,2026-01-21,Terminale D,Mathématiques,exercise,auditif,moyenne,31,2,3,0.5836,0.5227,0.6317,15,1,1,synthetic
ELV-51c590bfac,2026-02-05,Terminale D,Physique-Chimie,course,auditif,moyenne,17,3,2,0.3755,0.3422,0.3916,5,1,1,synthetic
ELV-51c590bfac,2026-02-23,Terminale D,SVT,exam,auditif,moyenne,27,1,3,0.6289,0.448,0.4858,13,1,1,synthetic
ELV-51c590bfac,2026-01-27,Terminale D,Mathématiques,exam,auditif,moyenne,42,3,1,0.5735,0.5121,0.5953,3,1,1,synthetic
ELV-2fd6d15b0c,2026-01-09,Terminale D,Mathématiques,exercise,pratique,faible,28,4,1,0.4918,0.531,0.6469,29,1,1,synthetic
ELV-2fd6d15b0c,2026-01-10,Terminale D,Physique-Chimie,exercise,pratique,faible,16,2,2,0.3291,0.5215,0.5715,14,1,1,synthetic
ELV-2fd6d15b0c,2026-01-22,Terminale D,SVT,exercise,pratique,faible,36,2,1,0.4659,0.5499,0.6305,7,1,1,synthetic
ELV-2fd6d15b0c,2026-01-29,Terminale D,Mathématiques,exam,pratique,faible,31,3,3,0.3716,0.4911,0.5003,1,1,1,synthetic
ELV-2fd6d15b0c,2026-02-08,Terminale D,Physique-Chimie,exercise,pratique,faible,22,2,1,0.5997,0.5258,0.6245,0,1,0,synthetic
ELV-2fd6d15b0c,2026-02-13,Terminale D,SVT,exercise,pratique,faible,34,4,2,0.571,0.4459,0.5237,21,1,1,synthetic
ELV-2fd6d15b0c,2026-02-11,Terminale D,Mathématiques,course,pratique,faible,32,4,2,0.4426,0.4426,0.4764,0,0,1,synthetic
ELV-2fd6d15b0c,2026-03-04,Terminale D,Physique-Chimie,exercise,pratique,faible,40,3,2,0.4744,0.4117,0.4824,39,1,1,synthetic
ELV-84c6019e7f,2026-01-07,Terminale C,Physique-Chimie,exercise,pratique,moyenne,35,2,2,0.8217,0.5891,0.6956,15,1,1,synthetic
ELV-84c6019e7f,2026-01-08,Terminale C,SVT,course,pratique,moyenne,33,2,2,0.6912,0.6191,0.681,9,1,0,synthetic
ELV-84c6019e7f,2026-01-17,Terminale C,Mathématiques,exercise,pratique,moyenne,25,1,0,0.844,0.6833,0.8518,35,1,1,synthetic
ELV-84c6019e7f,2026-01-29,Terminale C,Physique-Chimie,laboratory,pratique,moyenne,34,1,1,0.9272,0.8534,0.9985,0,1,0,synthetic
ELV-84c6019e7f,2026-01-29,Terminale C,SVT,course,pratique,moyenne,15,1,1,0.9835,0.9382,1.0,0,1,0,synthetic
ELV-84c6019e7f,2026-02-11,Terminale C,Mathématiques,course,pratique,moyenne,34,3,0,0.8195,0.6921,0.8269,0,1,0,synthetic
ELV-84c6019e7f,2026-02-26,Terminale C,Physique-Chimie,exercise,pratique,moyenne,22,2,0,0.7619,0.6507,0.7453,4,1,0,synthetic
ELV-84c6019e7f,2026-02-17,Terminale C,SVT,course,pratique,moyenne,30,1,1,0.9493,0.7708,0.9021,0,1,0,synthetic
ELV-88fa7f2fa5,2026-01-06,Terminale C,SVT,exercise,pratique,moyenne,12,3,1,0.4855,0.3948,0.4588,3,1,1,synthetic
ELV-88fa7f2fa5,2026-01-10,Terminale C,Mathématiques,course,pratique,moyenne,20,2,2,0.5401,0.4607,0.4895,44,1,1,synthetic
